Country,Smokers_Indicator,Smokers_Subject,Smokers_Measure,Smokers_Frequency,TIME,Smokers_Value,Smokers_Flag_Codes,Alcohol_Indicator,Alcohol_Subject,Alcohol_Measure,Alcohol_Frequency,Alcohol_Value,Alcohol_Flag_Codes,Population_Indicator,Population_Subject,Population_Measure,Population_Frequency,Population_Value,Population_Flag_Codes
FIN,SMOKERS,TOT,PC_POP15,A,1981,27.2,,ALCOHOL,TOT,LT_CAP15,A,8.0,,POP,TOT,MLN_PER,A,4.799962,
FIN,SMOKERS,TOT,PC_POP15,A,1982,24.4,,ALCOHOL,TOT,LT_CAP15,A,7.9,,POP,TOT,MLN_PER,A,4.826931,
FIN,SMOKERS,TOT,PC_POP15,A,1983,24.9,,ALCOHOL,TOT,LT_CAP15,A,7.9,,POP,TOT,MLN_PER,A,4.855786,
FIN,SMOKERS,TOT,PC_POP15,A,1984,24.6,,ALCOHOL,TOT,LT_CAP15,A,8.1,,POP,TOT,MLN_PER,A,4.881806,
FIN,SMOKERS,TOT,PC_POP15,A,1985,22.8,,ALCOHOL,TOT,LT_CAP15,A,8.0,,POP,TOT,MLN_PER,A,4.902202,
FIN,SMOKERS,TOT,PC_POP15,A,1986,25.1,,ALCOHOL,TOT,LT_CAP15,A,8.5,,POP,TOT,MLN_PER,A,4.91815,
FIN,SMOKERS,TOT,PC_POP15,A,1987,26.7,,ALCOHOL,TOT,LT_CAP15,A,8.8,,POP,TOT,MLN_PER,A,4.932123,
FIN,SMOKERS,TOT,PC_POP15,A,1988,26.7,,ALCOHOL,TOT,LT_CAP15,A,9.0,,POP,TOT,MLN_PER,A,4.946487,
FIN,SMOKERS,TOT,PC_POP15,A,1989,25.9,,ALCOHOL,TOT,LT_CAP15,A,9.4,,POP,TOT,MLN_PER,A,4.96437,
FIN,SMOKERS,TOT,PC_POP15,A,1990,25.9,,ALCOHOL,TOT,LT_CAP15,A,9.5,,POP,TOT,MLN_PER,A,4.986433,
FIN,SMOKERS,TOT,PC_POP15,A,1991,27.0,,ALCOHOL,TOT,LT_CAP15,A,9.2,,POP,TOT,MLN_PER,A,5.013737,
FIN,SMOKERS,TOT,PC_POP15,A,1992,26.0,,ALCOHOL,TOT,LT_CAP15,A,8.9,,POP,TOT,MLN_PER,A,5.04199,
FIN,SMOKERS,TOT,PC_POP15,A,1993,23.9,,ALCOHOL,TOT,LT_CAP15,A,8.4,,POP,TOT,MLN_PER,A,5.066452,
FIN,SMOKERS,TOT,PC_POP15,A,1994,22.7,,ALCOHOL,TOT,LT_CAP15,A,8.2,,POP,TOT,MLN_PER,A,5.088324,
FIN,SMOKERS,TOT,PC_POP15,A,1995,24.0,,ALCOHOL,TOT,LT_CAP15,A,8.3,,POP,TOT,MLN_PER,A,5.107787,
FIN,SMOKERS,TOT,PC_POP15,A,1996,22.4,,ALCOHOL,TOT,LT_CAP15,A,8.2,,POP,TOT,MLN_PER,A,5.124573,
FIN,SMOKERS,TOT,PC_POP15,A,1997,24.1,,ALCOHOL,TOT,LT_CAP15,A,8.6,,POP,TOT,MLN_PER,A,5.139839,
FIN,SMOKERS,TOT,PC_POP15,A,1998,25.1,,ALCOHOL,TOT,LT_CAP15,A,8.6,,POP,TOT,MLN_PER,A,5.153499,
FIN,SMOKERS,TOT,PC_POP15,A,1999,23.2,,ALCOHOL,TOT,LT_CAP15,A,8.6,,POP,TOT,MLN_PER,A,5.16547,
FIN,SMOKERS,TOT,PC_POP15,A,2000,23.4,,ALCOHOL,TOT,LT_CAP15,A,8.6,,POP,TOT,MLN_PER,A,5.176203,
FIN,SMOKERS,TOT,PC_POP15,A,2001,23.8,,ALCOHOL,TOT,LT_CAP15,A,9.0,,POP,TOT,MLN_PER,A,5.188005,
FIN,SMOKERS,TOT,PC_POP15,A,2002,23.4,,ALCOHOL,TOT,LT_CAP15,A,9.2,,POP,TOT,MLN_PER,A,5.200598,
FIN,SMOKERS,TOT,PC_POP15,A,2003,22.2,,ALCOHOL,TOT,LT_CAP15,A,9.3,,POP,TOT,MLN_PER,A,5.21301,
FIN,SMOKERS,TOT,PC_POP15,A,2004,23.0,,ALCOHOL,TOT,LT_CAP15,A,9.9,,POP,TOT,MLN_PER,A,5.228173,
FIN,SMOKERS,TOT,PC_POP15,A,2005,21.8,,ALCOHOL,TOT,LT_CAP15,A,10.0,,POP,TOT,MLN_PER,A,5.2461,
FIN,SMOKERS,TOT,PC_POP15,A,2006,21.4,,ALCOHOL,TOT,LT_CAP15,A,10.1,,POP,TOT,MLN_PER,A,5.266266,
FIN,SMOKERS,TOT,PC_POP15,A,2007,20.6,,ALCOHOL,TOT,LT_CAP15,A,10.5,,POP,TOT,MLN_PER,A,5.288719,
FIN,SMOKERS,TOT,PC_POP15,A,2008,20.4,,ALCOHOL,TOT,LT_CAP15,A,10.3,,POP,TOT,MLN_PER,A,5.313398,
FIN,SMOKERS,TOT,PC_POP15,A,2009,18.6,,ALCOHOL,TOT,LT_CAP15,A,10.0,,POP,TOT,MLN_PER,A,5.338867,
FIN,SMOKERS,TOT,PC_POP15,A,2010,19.0,,ALCOHOL,TOT,LT_CAP15,A,9.7,,POP,TOT,MLN_PER,A,5.363341,
FIN,SMOKERS,TOT,PC_POP15,A,2011,17.8,,ALCOHOL,TOT,LT_CAP15,A,9.8,,POP,TOT,MLN_PER,A,5.388272,
FIN,SMOKERS,TOT,PC_POP15,A,2012,17.0,,ALCOHOL,TOT,LT_CAP15,A,9.3,,POP,TOT,MLN_PER,A,5.413967,
FIN,SMOKERS,TOT,PC_POP15,A,2013,15.8,,ALCOHOL,TOT,LT_CAP15,A,9.1,,POP,TOT,MLN_PER,A,5.438975,
FIN,SMOKERS,TOT,PC_POP15,A,2014,15.4,,ALCOHOL,TOT,LT_CAP15,A,8.8,,POP,TOT,MLN_PER,A,5.461507,
FIN,SMOKERS,TOT,PC_POP15,A,2015,17.4,D,ALCOHOL,TOT,LT_CAP15,A,8.5,,POP,TOT,MLN_PER,A,5.479528,
FIN,SMOKERS,TOT,PC_POP15,A,2016,15.0,D,ALCOHOL,TOT,LT_CAP15,A,8.4,,POP,TOT,MLN_PER,A,5.495297,
FIN,SMOKERS,TOT,PC_POP15,A,2017,13.0,D,ALCOHOL,TOT,LT_CAP15,A,8.4,,POP,TOT,MLN_PER,A,5.508209,
FIN,SMOKERS,TOT,PC_POP15,A,2018,14.0,D,ALCOHOL,TOT,LT_CAP15,A,8.4,,POP,TOT,MLN_PER,A,5.515525,
FIN,SMOKERS,TOT,PC_POP15,A,2019,13.0,D,ALCOHOL,TOT,LT_CAP15,A,8.2,,POP,TOT,MLN_PER,A,5.521605,
FIN,SMOKERS,TOT,PC_POP15,A,2020,12.0,D,ALCOHOL,TOT,LT_CAP15,A,8.2,,POP,TOT,MLN_PER,A,5.529545,
FRA,SMOKERS,TOT,PC_POP15,A,1988,27.0,B,ALCOHOL,TOT,LT_CAP15,A,16.8,,POP,TOT,MLN_PER,A,56.117974,
FRA,SMOKERS,TOT,PC_POP15,A,1989,28.0,,ALCOHOL,TOT,LT_CAP15,A,17.0,,POP,TOT,MLN_PER,A,56.423411,
FRA,SMOKERS,TOT,PC_POP15,A,1990,31.0,,ALCOHOL,TOT,LT_CAP15,A,15.4,,POP,TOT,MLN_PER,A,56.708826,
FRA,SMOKERS,TOT,PC_POP15,A,1991,31.0,,ALCOHOL,TOT,LT_CAP15,A,15.4,,POP,TOT,MLN_PER,A,58.425681,
FRA,SMOKERS,TOT,PC_POP15,A,1992,29.0,,ALCOHOL,TOT,LT_CAP15,A,15.4,,POP,TOT,MLN_PER,A,58.711615,
FRA,SMOKERS,TOT,PC_POP15,A,1993,29.0,,ALCOHOL,TOT,LT_CAP15,A,14.7,,POP,TOT,MLN_PER,A,58.961049,
FRA,SMOKERS,TOT,PC_POP15,A,1994,28.0,,ALCOHOL,TOT,LT_CAP15,A,14.6,,POP,TOT,MLN_PER,A,59.175335,
FRA,SMOKERS,TOT,PC_POP15,A,1995,29.0,,ALCOHOL,TOT,LT_CAP15,A,14.5,,POP,TOT,MLN_PER,A,59.383991,
FRA,SMOKERS,TOT,PC_POP15,A,1996,24.0,,ALCOHOL,TOT,LT_CAP15,A,14.5,,POP,TOT,MLN_PER,A,59.589289,
FRA,SMOKERS,TOT,PC_POP15,A,1997,28.0,,ALCOHOL,TOT,LT_CAP15,A,14.3,,POP,TOT,MLN_PER,A,59.795263,
FRA,SMOKERS,TOT,PC_POP15,A,1998,28.0,,ALCOHOL,TOT,LT_CAP15,A,14.5,,POP,TOT,MLN_PER,A,60.011008,
FRA,SMOKERS,TOT,PC_POP15,A,1999,28.0,,ALCOHOL,TOT,LT_CAP15,A,14.4,,POP,TOT,MLN_PER,A,60.315406,
FRA,SMOKERS,TOT,PC_POP15,A,2000,30.0,B,ALCOHOL,TOT,LT_CAP15,A,13.9,,POP,TOT,MLN_PER,A,60.72478,
FRA,SMOKERS,TOT,PC_POP15,A,2005,27.5,B,ALCOHOL,TOT,LT_CAP15,A,12.9,,POP,TOT,MLN_PER,A,62.958328,
FRA,SMOKERS,TOT,PC_POP15,A,2010,29.7,,ALCOHOL,TOT,LT_CAP15,A,12.3,,POP,TOT,MLN_PER,A,64.773169,
FRA,SMOKERS,TOT,PC_POP15,A,2014,28.5,,ALCOHOL,TOT,LT_CAP15,A,12.0,,POP,TOT,MLN_PER,A,66.276671,
FRA,SMOKERS,TOT,PC_POP15,A,2015,29.4,,ALCOHOL,TOT,LT_CAP15,A,11.9,,POP,TOT,MLN_PER,A,66.512558,
FRA,SMOKERS,TOT,PC_POP15,A,2016,29.4,,ALCOHOL,TOT,LT_CAP15,A,11.7,,POP,TOT,MLN_PER,A,66.688563,
FRA,SMOKERS,TOT,PC_POP15,A,2017,26.9,,ALCOHOL,TOT,LT_CAP15,A,11.7,,POP,TOT,MLN_PER,A,66.883314,
FRA,SMOKERS,TOT,PC_POP15,A,2018,25.4,,ALCOHOL,TOT,LT_CAP15,A,11.6,,POP,TOT,MLN_PER,A,67.125071,
FRA,SMOKERS,TOT,PC_POP15,A,2019,24.0,,ALCOHOL,TOT,LT_CAP15,A,11.4,,POP,TOT,MLN_PER,A,67.35605,
FRA,SMOKERS,TOT,PC_POP15,A,2020,25.5,,ALCOHOL,TOT,LT_CAP15,A,10.4,,POP,TOT,MLN_PER,A,67.540257,
DEU,SMOKERS,TOT,PC_POP15,A,1978,28.5,,ALCOHOL,TOT,LT_CAP15,A,16.3,,POP,TOT,MLN_PER,A,78.091821,
DEU,SMOKERS,TOT,PC_POP15,A,1989,25.1,,ALCOHOL,TOT,LT_CAP15,A,14.6,,POP,TOT,MLN_PER,A,78.751284,
DEU,SMOKERS,TOT,PC_POP15,A,1992,24.8,B,ALCOHOL,TOT,LT_CAP15,A,13.8,,POP,TOT,MLN_PER,A,80.624601,
DEU,SMOKERS,TOT,PC_POP15,A,1995,24.3,,ALCOHOL,TOT,LT_CAP15,A,13.4,,POP,TOT,MLN_PER,A,81.678046,
DEU,SMOKERS,TOT,PC_POP15,A,1999,24.7,,ALCOHOL,TOT,LT_CAP15,A,12.8,,POP,TOT,MLN_PER,A,82.100243,
DEU,SMOKERS,TOT,PC_POP15,A,2003,24.3,,ALCOHOL,TOT,LT_CAP15,A,11.9,,POP,TOT,MLN_PER,A,82.534175,
DEU,SMOKERS,TOT,PC_POP15,A,2005,23.2,,ALCOHOL,TOT,LT_CAP15,A,11.7,,POP,TOT,MLN_PER,A,82.469421,
DEU,SMOKERS,TOT,PC_POP15,A,2009,21.9,,ALCOHOL,TOT,LT_CAP15,A,11.2,,POP,TOT,MLN_PER,A,81.902308,
DEU,SMOKERS,TOT,PC_POP15,A,2013,20.9,,ALCOHOL,TOT,LT_CAP15,A,11.1,,POP,TOT,MLN_PER,A,80.645605,
DEU,SMOKERS,TOT,PC_POP15,A,2017,18.8,,ALCOHOL,TOT,LT_CAP15,A,10.9,,POP,TOT,MLN_PER,A,82.657,
GRC,SMOKERS,TOT,PC_POP15,A,1998,37.6,,ALCOHOL,TOT,LT_CAP15,A,9.0,,POP,TOT,MLN_PER,A,10.720507,
GRC,SMOKERS,TOT,PC_POP15,A,2000,35.0,,ALCOHOL,TOT,LT_CAP15,A,8.6,,POP,TOT,MLN_PER,A,10.805806,
GRC,SMOKERS,TOT,PC_POP15,A,2004,38.6,,ALCOHOL,TOT,LT_CAP15,A,9.1,,POP,TOT,MLN_PER,A,10.955142,
GRC,SMOKERS,TOT,PC_POP15,A,2006,40.0,,ALCOHOL,TOT,LT_CAP15,A,8.7,,POP,TOT,MLN_PER,A,11.020366,
GRC,SMOKERS,TOT,PC_POP15,A,2008,39.7,,ALCOHOL,TOT,LT_CAP15,A,8.7,,POP,TOT,MLN_PER,A,11.077839,
GRC,SMOKERS,TOT,PC_POP15,A,2009,31.9,,ALCOHOL,TOT,LT_CAP15,A,8.3,,POP,TOT,MLN_PER,A,11.107017,
GRC,SMOKERS,TOT,PC_POP15,A,2014,27.3,,ALCOHOL,TOT,LT_CAP15,A,7.1,,POP,TOT,MLN_PER,A,10.892415,
GRC,SMOKERS,TOT,PC_POP15,A,2019,24.9,,ALCOHOL,TOT,LT_CAP15,A,6.3,,POP,TOT,MLN_PER,A,10.721584,
HUN,SMOKERS,TOT,PC_POP15,A,1994,35.5,,ALCOHOL,TOT,LT_CAP15,A,12.9,,POP,TOT,MLN_PER,A,10.343359,
HUN,SMOKERS,TOT,PC_POP15,A,2000,30.2,,ALCOHOL,TOT,LT_CAP15,A,12.0,,POP,TOT,MLN_PER,A,10.210965,
HUN,SMOKERS,TOT,PC_POP15,A,2003,30.4,,ALCOHOL,TOT,LT_CAP15,A,13.2,,POP,TOT,MLN_PER,A,10.129554,
HUN,SMOKERS,TOT,PC_POP15,A,2009,26.5,,ALCOHOL,TOT,LT_CAP15,A,11.5,,POP,TOT,MLN_PER,A,10.022647,
HUN,SMOKERS,TOT,PC_POP15,A,2014,25.8,,ALCOHOL,TOT,LT_CAP15,A,10.9,,POP,TOT,MLN_PER,A,9.866466,
HUN,SMOKERS,TOT,PC_POP15,A,2019,24.9,,ALCOHOL,TOT,LT_CAP15,A,10.7,,POP,TOT,MLN_PER,A,9.771142,
ISL,SMOKERS,TOT,PC_POP15,A,1987,33.0,,ALCOHOL,TOT,LT_CAP15,A,5.6,,POP,TOT,MLN_PER,A,0.245864,
ISL,SMOKERS,TOT,PC_POP15,A,1988,32.5,,ALCOHOL,TOT,LT_CAP15,A,5.5,,POP,TOT,MLN_PER,A,0.249734,
ISL,SMOKERS,TOT,PC_POP15,A,1989,31.9,,ALCOHOL,TOT,LT_CAP15,A,5.4,,POP,TOT,MLN_PER,A,0.252851,
ISL,SMOKERS,TOT,PC_POP15,A,1990,30.2,,ALCOHOL,TOT,LT_CAP15,A,5.1,,POP,TOT,MLN_PER,A,0.25482,
ISL,SMOKERS,TOT,PC_POP15,A,1991,29.8,,ALCOHOL,TOT,LT_CAP15,A,5.0,,POP,TOT,MLN_PER,A,0.257795,
ISL,SMOKERS,TOT,PC_POP15,A,1992,28.3,,ALCOHOL,TOT,LT_CAP15,A,4.6,,POP,TOT,MLN_PER,A,0.261053,
ISL,SMOKERS,TOT,PC_POP15,A,1993,26.2,,ALCOHOL,TOT,LT_CAP15,A,4.4,,POP,TOT,MLN_PER,A,0.26373,
ISL,SMOKERS,TOT,PC_POP15,A,1994,26.4,,ALCOHOL,TOT,LT_CAP15,A,4.6,,POP,TOT,MLN_PER,A,0.266021,
ISL,SMOKERS,TOT,PC_POP15,A,1995,26.5,,ALCOHOL,TOT,LT_CAP15,A,4.7,,POP,TOT,MLN_PER,A,0.267467,
ISL,SMOKERS,TOT,PC_POP15,A,1996,27.4,,ALCOHOL,TOT,LT_CAP15,A,4.8,,POP,TOT,MLN_PER,A,0.268918,
ISL,SMOKERS,TOT,PC_POP15,A,1997,26.8,,ALCOHOL,TOT,LT_CAP15,A,5.1,,POP,TOT,MLN_PER,A,0.27113,
ISL,SMOKERS,TOT,PC_POP15,A,1998,24.6,,ALCOHOL,TOT,LT_CAP15,A,5.5,,POP,TOT,MLN_PER,A,0.274049,
ISL,SMOKERS,TOT,PC_POP15,A,1999,25.0,,ALCOHOL,TOT,LT_CAP15,A,5.9,,POP,TOT,MLN_PER,A,0.277384,
ISL,SMOKERS,TOT,PC_POP15,A,2000,22.4,,ALCOHOL,TOT,LT_CAP15,A,6.2,,POP,TOT,MLN_PER,A,0.2812,
ISL,SMOKERS,TOT,PC_POP15,A,2001,22.9,,ALCOHOL,TOT,LT_CAP15,A,6.4,,POP,TOT,MLN_PER,A,0.28497,
ISL,SMOKERS,TOT,PC_POP15,A,2002,21.1,,ALCOHOL,TOT,LT_CAP15,A,6.6,,POP,TOT,MLN_PER,A,0.287516,
ISL,SMOKERS,TOT,PC_POP15,A,2003,21.9,,ALCOHOL,TOT,LT_CAP15,A,6.6,,POP,TOT,MLN_PER,A,0.289522,
ISL,SMOKERS,TOT,PC_POP15,A,2004,19.8,,ALCOHOL,TOT,LT_CAP15,A,6.8,,POP,TOT,MLN_PER,A,0.292077,
ISL,SMOKERS,TOT,PC_POP15,A,2005,19.2,,ALCOHOL,TOT,LT_CAP15,A,7.1,,POP,TOT,MLN_PER,A,0.296734,
ISL,SMOKERS,TOT,PC_POP15,A,2006,18.8,,ALCOHOL,TOT,LT_CAP15,A,7.2,,POP,TOT,MLN_PER,A,0.303784,
ISL,SMOKERS,TOT,PC_POP15,A,2007,19.0,,ALCOHOL,TOT,LT_CAP15,A,7.5,,POP,TOT,MLN_PER,A,0.311567,
ISL,SMOKERS,TOT,PC_POP15,A,2008,17.6,,ALCOHOL,TOT,LT_CAP15,A,7.2,B,POP,TOT,MLN_PER,A,0.317404,
ISL,SMOKERS,TOT,PC_POP15,A,2009,15.4,,ALCOHOL,TOT,LT_CAP15,A,7.2,,POP,TOT,MLN_PER,A,0.318501,
ISL,SMOKERS,TOT,PC_POP15,A,2010,14.2,,ALCOHOL,TOT,LT_CAP15,A,6.8,,POP,TOT,MLN_PER,A,0.318044,
ISL,SMOKERS,TOT,PC_POP15,A,2011,14.3,,ALCOHOL,TOT,LT_CAP15,A,6.8,,POP,TOT,MLN_PER,A,0.319011,
ISL,SMOKERS,TOT,PC_POP15,A,2012,13.8,,ALCOHOL,TOT,LT_CAP15,A,6.8,,POP,TOT,MLN_PER,A,0.320723,
ISL,SMOKERS,TOT,PC_POP15,A,2013,11.4,,ALCOHOL,TOT,LT_CAP15,A,6.8,,POP,TOT,MLN_PER,A,0.323763,
ISL,SMOKERS,TOT,PC_POP15,A,2014,12.6,D,ALCOHOL,TOT,LT_CAP15,A,7.0,,POP,TOT,MLN_PER,A,0.327379,
ISL,SMOKERS,TOT,PC_POP15,A,2015,10.9,D,ALCOHOL,TOT,LT_CAP15,A,7.7,,POP,TOT,MLN_PER,A,0.330818,
ISL,SMOKERS,TOT,PC_POP15,A,2016,10.2,D,ALCOHOL,TOT,LT_CAP15,A,7.5,,POP,TOT,MLN_PER,A,0.335435,
ISL,SMOKERS,TOT,PC_POP15,A,2017,9.4,D,ALCOHOL,TOT,LT_CAP15,A,7.7,,POP,TOT,MLN_PER,A,0.343399,
ISL,SMOKERS,TOT,PC_POP15,A,2018,8.6,D,ALCOHOL,TOT,LT_CAP15,A,7.7,,POP,TOT,MLN_PER,A,0.352722,
ISL,SMOKERS,TOT,PC_POP15,A,2019,8.2,D,ALCOHOL,TOT,LT_CAP15,A,7.4,,POP,TOT,MLN_PER,A,0.360558,
ISL,SMOKERS,TOT,PC_POP15,A,2020,7.3,D,ALCOHOL,TOT,LT_CAP15,A,7.4,,POP,TOT,MLN_PER,A,0.366462,
IRL,SMOKERS,TOT,PC_POP15,A,1973,45.6,,ALCOHOL,TOT,LT_CAP15,A,8.2,,POP,TOT,MLN_PER,A,3.073,
IRL,SMOKERS,TOT,PC_POP15,A,1985,34.5,,ALCOHOL,TOT,LT_CAP15,A,10.0,,POP,TOT,MLN_PER,A,3.54,
IRL,SMOKERS,TOT,PC_POP15,A,1986,31.5,,ALCOHOL,TOT,LT_CAP15,A,9.6,,POP,TOT,MLN_PER,A,3.5406,
IRL,SMOKERS,TOT,PC_POP15,A,1987,30.5,,ALCOHOL,TOT,LT_CAP15,A,9.5,,POP,TOT,MLN_PER,A,3.5465,
IRL,SMOKERS,TOT,PC_POP15,A,1988,28.5,,ALCOHOL,TOT,LT_CAP15,A,9.9,,POP,TOT,MLN_PER,A,3.5307,
IRL,SMOKERS,TOT,PC_POP15,A,1989,29.5,,ALCOHOL,TOT,LT_CAP15,A,10.2,,POP,TOT,MLN_PER,A,3.5095,
IRL,SMOKERS,TOT,PC_POP15,A,1990,30.0,,ALCOHOL,TOT,LT_CAP15,A,11.2,,POP,TOT,MLN_PER,A,3.5058,
IRL,SMOKERS,TOT,PC_POP15,A,1991,28.5,,ALCOHOL,TOT,LT_CAP15,A,11.2,,POP,TOT,MLN_PER,A,3.5257,
IRL,SMOKERS,TOT,PC_POP15,A,1992,30.0,,ALCOHOL,TOT,LT_CAP15,A,11.4,,POP,TOT,MLN_PER,A,3.5545,
IRL,SMOKERS,TOT,PC_POP15,A,1993,28.5,,ALCOHOL,TOT,LT_CAP15,A,11.2,,POP,TOT,MLN_PER,A,3.5741,
IRL,SMOKERS,TOT,PC_POP15,A,1994,28.0,,ALCOHOL,TOT,LT_CAP15,A,11.2,,POP,TOT,MLN_PER,A,3.5859,
IRL,SMOKERS,TOT,PC_POP15,A,1998,33.0,B,ALCOHOL,TOT,LT_CAP15,A,13.2,,POP,TOT,MLN_PER,A,3.703082,
IRL,SMOKERS,TOT,PC_POP15,A,2002,27.0,,ALCOHOL,TOT,LT_CAP15,A,14.3,,POP,TOT,MLN_PER,A,3.917203,
IRL,SMOKERS,TOT,PC_POP15,A,2007,24.0,,ALCOHOL,TOT,LT_CAP15,A,13.2,,POP,TOT,MLN_PER,A,4.375842,
IRL,SMOKERS,TOT,PC_POP15,A,2015,19.0,B,ALCOHOL,TOT,LT_CAP15,A,10.7,E,POP,TOT,MLN_PER,A,4.687787,
IRL,SMOKERS,TOT,PC_POP15,A,2016,19.0,,ALCOHOL,TOT,LT_CAP15,A,11.2,E,POP,TOT,MLN_PER,A,4.739597,
IRL,SMOKERS,TOT,PC_POP15,A,2017,18.0,,ALCOHOL,TOT,LT_CAP15,A,11.0,E,POP,TOT,MLN_PER,A,4.79249,
IRL,SMOKERS,TOT,PC_POP15,A,2018,17.0,,ALCOHOL,TOT,LT_CAP15,A,11.0,E,POP,TOT,MLN_PER,A,4.857015,
IRL,SMOKERS,TOT,PC_POP15,A,2019,14.0,,ALCOHOL,TOT,LT_CAP15,A,10.8,,POP,TOT,MLN_PER,A,4.921496,
IRL,SMOKERS,TOT,PC_POP15,A,2021,16.0,,ALCOHOL,TOT,LT_CAP15,A,9.5,P,POP,TOT,MLN_PER,A,5.01146,
ITA,SMOKERS,TOT,PC_POP15,A,1980,35.5,,ALCOHOL,TOT,LT_CAP15,A,16.7,,POP,TOT,MLN_PER,A,56.433876,
ITA,SMOKERS,TOT,PC_POP15,A,1983,31.7,,ALCOHOL,TOT,LT_CAP15,A,14.6,,POP,TOT,MLN_PER,A,56.564076,
